clean_comment;v1;v2;v3;v4;v5;v6;label
let current changes end their execution;-5.0175753;1.6306622;-6.477092;-1.2834145;-0.4685199;-1.5888612;CODE
and after that trigger action on combobox;-4.8825207;2.8968291;-3.1960626;2.9816525;-1.6281359;-2.8292365;-
at the end add the possibility to transfer to anyone;-3.2752724;-0.21137063;5.1540985;-0.4485907;-0.71412355;3.7889001;TASK
unattended transfer;-1.1735661;3.6342425;-0.60591286;-2.3794568;-2.4157825;1.1467612;CODE
if the telephony operation set is null we have nothing more to;-1.9768307;4.7773876;-1.9311731;-2.642189;-0.62441325;3.4160886;IRRE
do here;-4.327252;-2.3952432;4.35499;-1.4166698;0.6542708;0.350372;CODE
we support transfer for one to one calls only;-1.8158518;3.793181;2.8878884;-3.8778002;-2.9859881;2.4853451;IRRE
we re only interested in one to one calls;-3.9886994;2.2281237;2.9579024;-4.471731;-0.8897358;1.4908217;IRRE
we are interested only in calls from same protocol;2.303618;5.8468304;3.168899;-8.268557;-5.258154;0.99010915;CODE
if the demuxcontactsourceservice isn t registered we use the default;5.964814;3.9269042;-1.9400214;5.6391435;-3.3711252;-0.15603785;IRRE
contact source set;0.41320634;0.15849693;2.610108;0.98628044;-6.8779755;5.8191032;IRRE
sets the minimum maximum and default volume values for the volume;1.3007382;-3.6450896;-3.9434452;3.6938913;-2.5334547;-2.4072752;IRRE
slider;-4.710267;-5.1042156;2.4437003;-0.42395547;-3.0672612;-3.4832406;-
adds a change listener to the slider in order to correctly set;-3.4102204;2.4017446;-5.199299;2.3695526;-4.4682364;-5.2135773;TASK
the volume through the volumecontrol service on user change;-1.1065698;3.2490377;-1.8959364;2.05801;-4.016568;-3.9832911;-
set the volume to the volume control;-2.3478432;-1.3558823;-2.0091426;4.5033426;-3.370966;-6.0068483;IRRE
updates the slider level in correspodance with the system volume;-1.9870507;-0.0010982682;-4.0305805;2.5249279;-3.9331088;-4.604743;CODE
level;-3.045397;-4.996655;3.9021509;-0.3804869;-0.7121946;-0.6029885;-
starts the thread loop to update the volume as long as the slider is;-3.856546;1.9527345;-4.36976;1.3246753;-1.0805832;-5.723656;CODE
shown;-3.212628;-3.500907;4.4143195;1.7211056;1.3414919;-0.7410152;-
stops the thread loop to update the volume since the slider is;-3.6538813;1.637263;-4.5878687;1.4532826;1.1951267;-5.6336365;CODE
not shown anymore;-3.3050442;0.3507698;3.4818716;4.6574945;3.166198;-0.8846704;OUTD
wait if there is no update yet;-1.0779703;2.3932526;2.3343964;1.4934881;3.7975125;-1.5164708;TASK
set the volume to the volume control;-2.3478432;-1.3558823;-2.0091426;4.5033426;-3.370966;-6.0068483;IRRE
if there is a change then wake up the tread loop;-3.462172;1.9093275;-3.8260293;3.8014505;2.640564;-3.112165;IRRE
throwing a nullpointerexception in the constructor of a ui element;0.70363814;-0.0552998;-7.207367;2.151454;0.9281164;-1.3662949;CODE
may cause more problems than it may potentially solve;-1.9983655;-0.5478805;0.78765756;-0.24455678;2.1678994;-1.1561024;-
the value of call may indeed be null because the values of the;0.7757398;-0.1241074;-6.2611933;-3.1149802;4.108142;1.5260397;IRRE
callpeer properties are asynchronously updated with respect to;2.010491;4.069001;-4.9277296;-1.3919107;-1.2234964;-0.82160383;IRRE
the ui;-7.295223;-2.973677;4.2397323;1.816888;-3.8536353;-4.8818207;-
set zid name only for verified peers sas compared and;2.0778813;-1.3767442;-1.5428044;0.30401683;-2.1306577;5.627491;IRRE
confirmed;-2.1438854;-0.06348991;3.3397338;0.39769608;0.80522484;0.058391895;-
if zidnamevalue null no name for zid found ask for a name;2.0984044;-1.7586381;-5.5650535;0.40918362;3.8403592;6.295369;CODE
temporarily disables the custom viewport as we believe the issues it;-1.26721;3.248703;-3.2704496;6.9778414;0.73240036;-3.6796596;-
was fixing are now fixed by calling pack on the parent window;0.2863206;2.2706892;-2.192387;7.0679216;1.5317796;-4.3497677;IRRE
scrollpane setviewport new myviewport;1.1907971;-0.030942747;-2.3962893;4.3685493;-4.090644;-2.8740923;IRRE
if the parent window exists already try to adjust the size of the;-2.6577976;0.069249146;-2.2544487;7.7811556;0.23007716;-3.9181895;CODE
window to the new content fixes cut off conference window;-2.67791;0.98920894;0.29940602;5.7812605;0.17094474;-5.236493;CODE
if the parent window exists already try to adjust the size of the;-2.6577976;0.069249146;-2.2544487;7.7811556;0.23007716;-3.9181895;CODE
window to the new content;-3.8090067;0.034835715;1.056625;4.8824587;-3.7524261;-5.2333145;CODE
fixes incorrect size of the view;-1.3343805;-3.3433099;0.2823042;5.673175;3.0706534;-2.7914658;-
if we re in a video interface we have nothing more to do here;-4.061612;-0.32449162;3.6150632;2.6643913;-0.8524707;-4.9148808;CODE
if the securityon is called without a specific event we ll just set;-1.684987;6.797302;-1.9770956;0.37091708;-0.9566123;-1.1022085;IRRE
the security label status to on;-1.1707115;1.4453135;2.4969292;0.6201076;-0.6303205;0.43389183;-
should explicitly remove any border in order to align correctly the;-0.13179462;-5.2100425;0.650526;3.426469;2.9284685;0.07610366;-
icon;-3.3501284;-4.5452332;3.5896032;2.1799662;-0.9845137;-3.694028;-
add the call peer listener that would notify us for call peer state;-1.4794661;7.8700147;-1.1394159;-5.8373947;-5.1897926;-1.5261017;IRRE
changes we ll be using these notifications in order to update the;-4.1600075;4.256348;3.723321;2.7934358;-0.38884595;-3.257576;CODE
hold menu item state;-4.1321945;0.50461644;-4.3617992;1.7543058;-2.4116845;-3.103685;-
focuspeerpanel;-2.6507108;-1.746437;1.4273322;1.5529099;-1.5102432;-3.025129;-
conferencememberpanels;-2.0987723;0.24347691;0.33050644;0.5060274;-3.4888616;0.394424;-
set the correct dialog title depending if we re going to create a;-2.63348;-0.5275996;-2.1998513;3.9813278;-2.3634114;-2.5122585;IRRE
video bridge conference call;-2.5553336;1.9952577;2.4897327;-3.5931606;-3.2260327;-2.7815819;IRRE
init the list as we check whether features are supported;0.74634385;0.44663996;-4.4434433;1.2680296;-1.9816501;1.3063328;TASK
it may take some time if we have too much contacts;-2.2263975;2.7618556;4.9943056;1.9548864;0.7220294;6.1786356;-
initialize the list of contacts to select from;-0.7874046;0.15902367;-1.8627771;0.94835395;-5.7510014;7.815423;CODE
store the last used account in order to pre select it;-1.7796935;0.5029899;-1.6312319;4.8892617;-1.0840225;4.85092;CODE
next time;-2.9004688;-1.1603625;4.315076;0.47931498;1.934176;0.54619503;-
todo the underlying invite dialog should show a message;-2.465849;5.5282555;2.3799863;2.344995;-0.3936582;-1.2896026;TASK
to the user that she should select at least two contacts;-1.9400779;1.3087331;2.3576586;1.2133658;-3.0675507;6.887317;CODE
in order to create a conference;-3.4255548;0.030923558;3.5947576;-0.57115215;-5.006985;-0.0219889;IRRE
initialize the account selector box;0.1973567;0.8769464;-1.6990086;7.1307783;-4.082994;0.9363718;IRRE
try to select the last used account if available;0.22776996;3.961543;2.5462837;6.5377607;4.6263094;4.4808173;CODE
if the demuxcontactsourceservice isn t registered we use the default;5.964817;3.9269056;-1.9400221;5.639146;-3.3711264;-0.15603791;IRRE
contact source set;0.41320634;0.15849693;2.610108;0.98628044;-6.8779755;5.8191032;IRRE
we invite the first protocol contact that corresponds to the;0.40630203;4.5263963;6.6344876;-3.150981;-5.7238607;3.5966463;-
invite provider;-0.07091899;4.3926654;8.672806;0.49462953;-3.5001001;2.6499524;-
try to set the same image as the one in the main window this way;-0.039934263;-0.3258945;0.019551048;9.964174;0.73235756;-5.920989;CODE
we improve our chances to have an image instead of looking only at;-3.1876078;-2.688529;1.8380216;2.1670792;1.751374;-1.4637253;CODE
the protocol provider avatar which could be null we look for any;4.6044273;3.801017;3.591446;-0.8831766;-2.4890294;0.5913588;CODE
image coming from one of our accounts;0.0357527;-0.75781286;5.544217;3.9437454;3.2310774;0.16605276;CODE
we initialize the status bar for call peers only;-0.57436216;6.701795;-1.3378354;-2.2443645;-4.440696;-0.12897316;IRRE
if the securityon is called without a specific event we ll just call;-2.2054882;7.851213;-0.31047732;-2.978903;-0.8295668;0.059627097;IRRE
the super and we ll return;-4.651948;-1.4556481;1.4805176;-1.191547;2.6052165;-0.25922465;IRRE
in case this is the local peer;-1.0821202;2.7832031;5.975651;-2.2561407;-0.98813874;0.65543205;CODE
if we have some other panel using other control;-2.9143271;2.768679;-1.720172;5.102743;-4.123618;-2.5097253;-
if this is the local peer i e us or any peer but the focus peer;-1.6026212;1.6819112;5.345249;-2.3419514;-4.139943;0.010746149;META
need to hide the security panel explicitly in order to keep the;0.16842094;1.9401395;-2.5034947;7.312907;-0.257683;-1.4618316;TASK
fade effect;-4.1028833;-2.4961195;1.5086819;0.29199594;-0.45867753;-3.4212508;-
need to show the security panel explicitly in order to keep the;0.84611845;2.4372916;-1.7865404;6.6972904;-0.7044187;-1.232211;TASK
fade effect;-4.1028833;-2.4961195;1.5086819;0.29199594;-0.45867753;-3.4212508;-
as a default disable the menu it will be enabled as soon as we add;-1.0787737;3.1698904;-2.258153;8.537154;-0.8014365;-2.4936767;CODE
a valid menu item;-2.15902;-3.1685944;-3.2865644;1.3492421;-0.5798134;0.22757593;-
do not set empty images;-1.2561482;-1.8939813;-3.9687796;5.2743616;2.3083472;-0.9196938;IRRE
update the conferencemembercontainers of the cpc;-1.8618634;1.486523;2.2581136;1.7378312;-3.2321088;1.3672175;CODE
dispose of the conferencemembercontainers if any;-1.6632594;3.9643378;-1.7389268;2.074276;0.51027113;2.7746959;-
update thumbnails container according to video status;-1.0286921;-0.021101573;-3.2602708;1.0337644;-1.0678697;-4.0387926;CODE
here we build the menu when the local user cell renderer is clicked;-2.355098;0.46525064;-1.3454467;5.505352;-4.626288;-3.1890347;CODE
it means we are at least a moderator so we can change room s;-4.4742255;-1.165352;4.0414557;2.9181879;0.8367817;-1.1074456;-
subject;-4.3597026;-3.6361873;3.8256803;-2.4685678;-1.2567976;-0.32199132;-
admins and owners can ban members;-2.058249;-0.8384959;1.4531453;2.0367339;1.9354067;1.4298004;CODE
we must at least be a moderator for managing voice rights;-3.4283643;1.3608723;2.5792203;0.5806242;-1.6537521;-1.4043424;CODE
we must at least be an admin to manage membership;-2.9010522;0.472938;4.5627193;3.64836;0.30083394;1.3232174;CODE
else if roleindex 40;-2.0991912;-3.0406008;-3.4236565;0.6584221;1.0264039;2.9173942;-
this add this revokemembershipitem;-0.8037815;2.7288;2.132493;5.8173385;2.9482045;4.0448136;CODE
if roleindex 50 room admins can edit moderators list;-2.049903;-0.72504705;-0.17018703;4.7058268;-2.2477136;2.357503;-
only room owners can edit admins list;-2.04286;-0.8672954;-0.77098817;7.102828;-0.28035507;1.4550774;-
if room getuserrole getroleindex 70;0.0129047;0.9731108;-0.13016203;0.6791304;-1.0666323;1.2828364;-
if roleindex 60 roleindex 30;-0.43286547;-2.8911808;-2.764431;0.7070538;0.41221398;2.7431707;-
room owners can grant members or unaffiliated users as admins;-2.3019135;0.1264405;1.8357159;2.8714843;-1.3053346;1.28904;CODE
this add this grantadminitem;1.0181415;1.5710617;4.420691;4.89913;-0.031452518;0.57466877;CODE
else if roleindex 60;-1.9563421;-2.3920896;-3.2824945;0.610458;0.9163973;2.6507792;-
this add this revokeadminitem;-1.5955302;3.0953562;1.2444674;6.0352144;2.7938037;1.9759837;CODE
room owners can edit owners list;-3.6938112;-2.029739;0.44860798;4.960478;-2.9715948;3.5044775;-
if roleindex 70 roleindex 40;0.18271966;-3.100093;-3.0870428;1.0013603;0.1856417;2.8422093;-
this add this grantownershipitem;1.1169583;0.05600376;4.720428;4.6934357;0.1339164;1.898072;CODE
else if roleindex 70;-1.790681;-2.3760164;-2.8821895;1.0648577;0.71504134;3.111761;-
this add this revokeownershipitem;-1.1585596;1.4960815;2.182343;5.476204;2.4734235;2.7245054;CODE
reasondialog seticonimage;-1.8045765;0.09123015;-1.5169941;3.5745065;-2.321494;-7.3316917;IRRE
imageloader getimage imageloader change room subject icon 16x16;1.9526342;-2.4362023;0.10275925;4.3151855;-1.0819111;-4.0244784;CODE
we need to call both methods in order to be sure to scroll;-2.8891945;0.88630277;-3.3321161;0.48823792;0.031520933;-4.03298;TASK
to the bottom of the text even when the user has selected;-3.8885555;-3.1127958;-0.2169452;4.3662176;-1.2638079;-2.1264124;CODE
something changed the caret or when a new tab has been;-3.2390344;1.1307492;0.140344;6.92255;1.5809968;-2.5155535;CODE
added or the window has been resized;-4.1106963;-0.79848146;0.5731199;7.1204133;0.04857563;-3.6552653;CODE
after opening the link remove the currenthref to avoid;1.4041423;1.7736595;-2.2609978;4.532934;2.4797134;-5.725214;CODE
clicking on the window to gain focus to open the link again;-2.987205;1.5617857;-0.07155521;4.7217197;-0.36245325;-5.834853;CODE
remove all newline characters that were inserted to make copying;-0.6972306;-6.5544834;-1.9815769;1.6590439;2.9948192;-0.1394048;CODE
newlines from the conversation panel work;-2.4872184;-0.8134011;1.1307132;1.8919739;-0.9203996;-2.7036138;CODE
they shouldn t be in the write panel because otherwise a newline;-1.3671578;-3.9575453;-1.0353088;6.1638536;1.3773654;-1.3082584;CODE
would consist of two chars one of them invisible the 10 but;-3.5434747;-5.715792;-0.47757122;-0.26648057;0.018260721;0.39258814;CODE
both of them have to be deleted in order to remove it;-1.9449344;0.26749724;1.6972387;6.7411947;2.73388;1.3161186;CODE
on the other hand this means that copying newlines from the write;-2.3695922;-6.0215845;0.29297686;-0.015135715;0.30966416;-1.4792348;CODE
area produces only spaces but this seems like the better option;-0.9174981;-5.477635;-0.97541696;2.5245283;0.33858597;0.16117865;META
if this is a consecutive message don t go through the initiation;-1.790109;3.4444656;-1.1556268;-3.1930702;4.1100335;-0.040900383;CODE
and just append it;-3.210602;-4.514884;2.0122628;1.5727259;-0.21520682;-0.8933088;CODE
for some reason apos is not rendered correctly from our ui;1.4332167;-1.4112481;0.49889952;2.8395567;0.971525;-3.4213505;CODE
lets use its equivalent other similar chars seem ok;0.4841709;-8.630371;0.74643165;-1.8971181;3.141232;0.60593194;CODE
if the message title is null do not show it and show the error;-0.198638;1.6417264;-3.8133922;0.34178585;5.999671;-0.6735771;CODE
icon on the same line as the actual error message;1.2663231;-1.5563644;0.08664561;3.7960043;4.5412016;-4.5069895;-
need to call explicitly scrolltobottom because for some;-1.1087389;-0.40122905;-4.526361;1.334848;1.3088602;-3.0344133;TASK
reason the componentresized event isn t fired every time;-2.3292465;4.6314845;-7.625371;1.0503949;0.2897732;-5.269668;-
we add text;-6.4148026;-4.769173;5.266717;1.7219294;-1.2860606;-2.190704;TASK
need to call explicitly scrolltobottom because for some;-1.1087389;-0.40122905;-4.526361;1.334848;1.3088602;-3.0344133;TASK
reason the componentresized event isn t fired every time;-2.3292465;4.6314845;-7.625371;1.0503949;0.2897732;-5.269668;-
we add text;-6.4148026;-4.769173;5.266717;1.7219294;-1.2860606;-2.190704;TASK
the body element;-2.1483855;-5.1978126;-0.15603472;-1.4722384;-1.6787703;-0.31430224;-
the message to insert;-3.246509;-0.114677586;4.4879136;0.5998589;1.0240444;-0.91967237;CODE
need to call explicitly scrolltobottom because for some;-1.1087389;-0.40122905;-4.526361;1.334848;1.3088602;-3.0344133;TASK
reason the componentresized event isn t fired every time we;-2.7975342;4.9035006;-7.2916613;0.9097405;0.5010402;-5.2773275;-
add text;-3.4779809;-5.2959533;2.2303762;3.198714;-2.2545176;-2.8258986;TASK
if we re not in chat history case we need to be sure the document;-1.8111006;3.0657864;3.4576497;0.15733583;1.7831881;0.892658;CODE
has not exceeded the required size number of messages;0.28940526;3.3265457;1.3287221;-0.5590438;3.7595692;-2.5694096;TASK
remove the message;-3.0386353;2.1040154;2.216856;3.7244947;5.583784;-1.457743;-
as we have removed a header for maybe several messages;-1.1723253;2.8929005;5.305437;3.6319635;4.8307443;-2.187772;CODE
delete all messages without header;-1.795982;-0.026844183;-0.6142044;0.22717755;3.6084852;-1.7253957;CODE
remove the message;-3.0386353;2.1040154;2.216856;3.7244947;5.583784;-1.457743;-
currently there is a problem of deleting the last message;-3.134216;2.3456078;1.6090311;3.0978644;5.9898987;-0.85822487;CODE
if it is the last message on the view;-5.5229826;2.9387286;-0.5714625;1.5687579;2.1509595;-0.65327924;-
prepare source message;-0.5241258;-0.15748583;-1.2176739;-2.7833722;-1.7653873;-1.3543394;-
invoke replacer;-1.1324446;-2.0384533;-4.013203;-0.93742436;-0.70286185;-0.11004749;-
invoke replacer;-1.1324435;-2.0384517;-4.0132036;-0.93742317;-0.7028618;-0.110048175;-
after opening the link remove the currenthref to avoid;1.4041423;1.7736595;-2.2609978;4.532934;2.4797134;-5.725214;CODE
clicking on the window to gain focus to open the link again;-2.987205;1.5617857;-0.07155521;4.7217197;-0.36245325;-5.834853;CODE
currenthref startswith jitsi;0.8756447;0.39344758;-3.5850925;-0.25118846;-0.96138185;-1.5219452;-
the image must first be wrapped in a style;-0.028821439;-3.8153715;1.8272489;4.0281677;1.3211311;-2.9885235;-
we need to reinitialize the last message id because we don t;-2.0902975;5.4860024;2.592939;3.2808459;4.103053;1.0165229;IRRE
want components to be taken into account;-1.2645743;-2.486216;-2.1567042;1.2383865;-6.8303347;-0.9873439;CODE
insert the component style at the end of the text;-0.85765266;-4.415108;-2.76284;2.1327322;-2.1760356;-3.8816173;CODE
this will happen if the last message is a non user message such;-1.8146185;6.448032;1.6456616;2.5761635;7.1667857;-0.7847215;CODE
as a system message for these messages we do update the;-3.532931;4.336943;3.2779038;0.92485607;1.606155;-2.0838177;CODE
lastmessageuid however we do not include the new uid in the;0.026152834;4.187857;-0.6923035;2.439243;0.06765105;1.4953543;CODE
newly appended message;-2.666779;2.6576097;0.16714011;1.549606;1.2870982;-2.0392015;CODE
and if the new message is within a minute from the last one;-4.7540174;5.291455;0.9682116;-1.8263649;2.271041;-0.70980513;CODE
count how many messages we have in the document;-2.711656;0.56826925;-0.30549663;-4.1789684;0.12487596;-1.0321335;CODE
count how many messages we have in the document;-2.711656;0.56826925;-0.30549663;-4.1789684;0.12487596;-1.0321335;CODE
will check if some image view is no longer visible;-1.683201;2.001647;-2.5526032;3.7146256;4.0453224;-0.9484456;IRRE
will consider not visible when its length is 0;-3.0709033;-2.6862876;-3.7542129;1.4165963;3.967587;0.46748987;CODE
there is a race between the replacement worker and the;-3.683105;-1.5760014;0.04247741;-3.7993429;1.4482286;0.5794993;IRRE
chatconversationpanel when it is being disposed of make sure;-0.9801119;8.422813;-0.8481091;1.3866256;-0.41485155;-1.0609806;CODE
we have an instance before continuing;-5.0165496;1.5355328;0.16531795;0.15770124;1.3302243;3.1699567;CODE
abort if dialog has been disposed of;-3.594595;5.9760127;-4.3570375;-0.23779257;2.251014;-2.2996373;CODE
don t process nothing;-5.0751085;-0.07456053;-2.1187177;-2.9582303;4.2159777;-1.5429958;CODE
or don t process already processed links content;-1.3212873;0.986058;-1.6111455;-1.8477895;1.1329802;-1.2508185;CODE
always add from the end of previous match to current one;-4.5466805;-1.38693;-2.5849016;-1.8379519;-0.56115025;0.9388653;CODE
or from the start to the first match;-1.9365194;-0.11224089;-1.0020703;-2.3584957;-0.97864294;-0.8617618;CODE
test whether this piece of content exactly matches a;0.602341;-5.472735;-3.6216178;-5.082859;2.8409803;3.3038585;IRRE
url pattern we should find at most a full url text if it;4.006989;-4.6021123;0.8366952;-1.6159813;1.4359165;-0.4173643;-
exists since links have already been processed so any;0.7134999;-0.50344896;3.2366538;0.14030735;1.9941785;2.36643;CODE
url is already wrapped in a tags;3.4064093;-4.0897794;2.633848;3.4201505;2.794676;-2.6111066;CODE
add end from startpos to end;0.111766815;-4.69247;-4.147371;-0.6881169;-1.5658596;-1.2532399;CODE
there is a race between the replacement worker and the;-3.683105;-1.5760014;0.04247741;-3.7993429;1.4482286;0.5794993;IRRE
chatconversationpanel when it is being disposed of make sure;-0.9801119;8.422813;-0.8481091;1.3866256;-0.41485155;-1.0609806;CODE
we have an instance before continuing;-5.0165496;1.5355328;0.16531795;0.15770124;1.3302243;3.1699567;CODE
abort if dialog has been disposed of;-3.594595;5.9760127;-4.3570375;-0.23779257;2.251014;-2.2996373;CODE
msgbuff append a a href jitsi;2.5598478;-2.6789014;0.2195303;2.2590663;-0.9407689;-2.0498817;CODE
third row;-5.0487027;-6.527014;2.7977753;-0.64769286;-0.20813845;0.4424845;-
forth row;-6.353674;-7.0362735;1.5072571;-0.7533133;-2.1805253;-0.8644682;CODE
construct the message;-3.1837;-0.6848037;0.29854426;-4.520956;-0.8694462;-1.4739822;CODE
first row;-4.437684;-6.7817607;2.1024344;0.07316645;-0.21200272;0.78752875;-
third row;-5.0487027;-6.527014;2.7977753;-0.64769286;-0.20813845;0.4424845;-
forth row;-6.353674;-7.0362735;1.5072571;-0.7533133;-2.1805253;-0.8644682;CODE
use a cite tag here as most of the other inline tags e g h1 7;1.2785026;-5.727067;1.3023618;2.6309133;-2.345415;-1.2233156;-
b i cause different problems when used in setouterhtml;1.694099;-1.9665143;-2.0068803;1.9477285;1.2070043;-3.9081626;IRRE
this should not happen since we hard code the character encoding;0.6120895;-4.705477;1.2135757;2.039044;4.4245005;-1.4135371;CODE
remove old listener;-2.9517782;4.9279985;-3.837932;1.5305696;-0.70446867;-3.4652317;-
topsplitpane setborder null remove default borders;1.1825367;-1.918746;-4.701871;6.642416;-0.017035749;-1.8702389;IRRE
add border to the divider;-3.0026598;-4.6508327;0.79553634;2.416596;-1.1684587;-2.2518997;TASK
the subject panel is added here because it s specific for the;-2.6703472;-0.13789098;3.1958647;5.0732636;-3.2162223;-1.5224319;TASK
multi user chat and is not contained in the single chat chat panel;0.117559984;2.2436955;2.718113;5.24672;0.8000888;-0.6413158;CODE
enables to change the protocol provider by simply pressing the;3.8479986;5.063717;3.6925802;0.7036407;-6.867001;-2.5631282;-
ctrl p key combination;-2.3687742;-4.3389745;-0.62113;2.0150504;-2.1543753;-3.9759703;-
the subject panel is added here because it s specific for the;-2.6703472;-0.13789098;3.1958647;5.0732636;-3.2162223;-1.5224319;TASK
multi user chat and is not contained in the single chat chat panel;0.117559984;2.2436955;2.718113;5.24672;0.8000888;-0.6413158;CODE
initialize chat participants panel;-1.0153458;4.4951434;1.3081517;3.2944515;-5.4727764;-0.47696254;IRRE
a bug fix for previous next buttons;-4.9289536;-0.539677;-2.9947994;4.657527;1.0717504;-4.5549183;META
must update buttons state after message is processed;-4.311704;5.5924764;-4.176094;2.3559668;1.322809;-5.3461094;META
otherwise states are not proper;-0.8089857;-2.456474;-3.7114227;-0.41875407;3.422669;2.0877984;-
we need to be sure that chat messages are added in the event dispatch;-3.2369106;7.400891;-1.2060624;-0.50603396;-1.6942236;-4.215137;TASK
thread;-5.505377;-0.7422688;4.3744497;-0.78580624;2.3078215;-2.8073993;CODE
change the last history message timestamp after we add one;-2.1345775;0.611688;-1.1164594;2.7203617;0.4751314;-1.055516;CODE
fixme i m pretty sure we are losing the previously prepared;-3.4807463;-0.818068;1.706832;2.39449;2.8908572;0.101278804;-
processedmessage content;-1.5029498;1.2966363;-0.32909256;-4.709098;-1.2360864;-4.3288326;-
make sure the focus goes back to the write area;-4.613858;-0.8823495;-2.145933;6.142086;1.5932735;-4.7961936;TASK
add the status listener that would notify us when the file;-2.819684;5.6647983;-4.6860404;-2.0959766;-2.386518;-5.649742;TASK
transfer has been completed and should be removed from;-1.0537306;1.4906262;2.2730684;2.498668;5.0016594;1.9758755;CODE
active components;-3.8095155;-1.2298152;-2.2511063;1.1028711;-5.8532352;-1.3838346;-
we need to be sure that the following code is executed in the event;-3.5122437;4.079395;-7.183012;-3.4016678;1.1739156;-3.2870634;CODE
dispatch thread;-4.6938515;1.2506013;-1.5509713;-3.5495894;-1.4760523;-3.8000093;CODE
if there s no operation set we show some not supported messages;-0.018555894;3.7564645;-3.203136;-0.90863776;1.9574826;-1.0413216;IRRE
and we return;-5.1040697;0.11618709;3.2116764;-1.561654;4.175161;1.1999007;IRRE
if there s no operation set we show some not supported messages;-0.018555894;3.7564645;-3.203136;-0.90863776;1.9574826;-1.0413216;IRRE
and we return;-5.1040697;0.11618709;3.2116764;-1.561654;4.175161;1.1999007;IRRE
we open the send sms dialog;-2.7976327;2.9231682;5.1328154;0.7252382;-0.669551;-3.0437589;CODE
descriptor will be metacontact;1.2222865;-0.43770143;-4.8540573;3.173158;-3.3210897;-0.25762436;CODE
read the text and clear it as quick as possible;-2.7173088;-4.1471653;0.13116868;3.3552382;1.6744626;-1.9937211;CODE
to avoid double sending if the user hits enter too quickly;-2.878553;2.2496405;-1.017799;-3.1066468;2.2354064;-1.6931638;CODE
trims the html message as it sometimes contains a lot of empty;-0.28610632;-3.5085497;-0.69283926;0.47216883;6.29631;-2.6165671;-
lines which causes some problems to some protocols;1.5149032;-0.16788928;2.132517;-6.0898066;-0.16025251;-0.17771485;-
clear the message earlier;-5.16559;3.2829695;0.7629739;1.8869576;4.3378134;-1.535239;-
to avoid as much as possible to not sending it twice double enter;-1.296415;0.3596539;-0.16074751;-0.7975539;2.6275914;-1.3385944;CODE
send typing stopped event before sending the message;-4.849455;4.379351;-1.5073203;-1.6886507;2.545948;-5.919343;CODE
load the history period which initializes the;-0.42164648;-2.6994696;-2.1970131;1.219271;-2.383921;-0.4518538;IRRE
firstmessagetimestamp and the lastmessagetimestamp variables;-0.13462432;1.3678346;-2.4022195;-2.1833248;-0.30125263;-2.7930684;IRRE
used to disable enable history flash buttons in the chat;-3.0264254;2.1623812;1.3288239;5.4647436;-1.3916421;-5.634797;OUTD
window tool bar;-3.288663;-2.0534742;1.3073035;5.645567;-3.0434651;-6.468051;IRRE
load the last n chat history size messages from history;-1.2664613;-0.6314964;0.248001;-1.8272469;-0.63205546;-3.205977;CODE
add incoming events accumulated while the history was loading;-3.5099392;4.357165;-3.476662;-1.8155771;-3.59275;-4.4306965;CODE
at the end of the chat;-4.53428;0.60869485;4.888179;-0.7313842;0.093162745;-2.7026901;CODE
show a status message to the user;-4.232629;3.831823;0.0052707293;-2.0405524;0.7845839;-2.6129851;-
if the metahistoryservice is not registered we have nothing to do;1.5899657;5.174229;-0.48183796;5.669319;0.41624957;0.7684362;TASK
here the history service could be disabled from the user;-0.62471396;3.9498234;1.2998255;5.8484163;3.2768476;-2.4329834;CODE
through one of the configuration forms;4.5524907;0.47663566;-0.6921173;5.4015527;-7.510042;1.0921218;CODE
if the metahistoryservice is not registered we have nothing to do;1.5899657;5.174229;-0.48183796;5.669319;0.41624957;0.7684362;TASK
here the history could be disabled from the user;-1.854661;2.191378;1.2399185;6.189321;3.33531;-2.144598;CODE
through one of the configuration forms;4.5524907;0.47663566;-0.6921173;5.4015527;-7.510042;1.0921218;CODE
don t do anything if the subject doesn t really change;-4.0799136;0.586735;-1.5831624;-0.14775357;2.7798955;0.4736762;CODE
we currently don t support file transfer in group chats;0.81493425;2.541905;4.8216386;1.4387816;-0.17094672;-1.9159225;CODE
we choose between opsets for multi user chat;-1.7104768;2.3966875;3.450502;-1.2081169;-4.371276;-1.6649213;CODE
the chat session is set regarding to which opset is used for muc;-0.23858328;3.5395284;2.0684075;0.060402993;-3.7585812;-1.8260356;IRRE
we re already in a conference chat;-5.0843563;2.9625072;5.954327;-0.6858736;-0.84822315;-0.49913016;CODE
catchall so if anything happens we still;-4.9702177;1.1677716;-0.73695683;-4.7456856;5.253627;-0.65002155;TASK
will close the chat window;-5.2822027;3.0115414;3.4322712;2.7587264;1.3273844;-4.114919;CODE
we store the divider location only when the user drags the;-3.902255;-1.717102;-2.9512382;3.0038855;-4.211274;-1.0839809;-
divider and not when we ve set it programatically;-1.2548808;-3.6620648;-6.298541;0.07297891;-0.0985751;-0.25165465;IRRE
if dividerlocation autodividerlocation;-1.3931811;-2.2633333;-3.8874087;-0.13347296;0.4929563;0.69281536;-
writemessagepanel setpreferredsize;0.17031993;0.30965838;-4.477693;2.6217039;-1.752533;-5.321295;TASK
