clean_comment;v1;v2;v3;v4;v5;v6;label
initialize variables;-3.1073725;2.9584568;2.0572822;-0.8381858;0.74314195;-1.1456863;IRRE
setup layouts;-3.2231562;-2.287554;5.398722;-4.137781;1.8011382;3.606978;IRRE
setup buttons in left frame;-3.7583506;-0.29475486;4.8993096;-2.9765456;-1.3068883;4.108853;IRRE
handle button press release;-6.9466333;-0.4686438;3.6311269;2.5543852;-1.4993203;1.9178323;META
position scatter;2.7785385;-0.7176477;5.7368155;-5.4552464;-4.256302;1.5751244;-
bind function on on release;-5.5692196;0.438035;1.1856921;3.0715268;0.14643174;3.2007785;CODE
add widgets to left frame;-3.2090707;-1.1668065;5.128107;-3.1705933;-3.1943467;3.936325;TASK
set remove border for borderless widgets 16 16 16 16 by default;-3.8793542;1.6396925;2.017614;-2.3517232;-2.8689692;4.792354;CODE
add widgets to the main layout;-3.298794;-1.6345199;5.130826;-2.2052145;-1.7169511;4.7474303;TASK
add main layout to root;-5.3244643;-0.8684319;4.6583066;-2.3841376;-0.72631496;4.405664;TASK
borderimage border by default is;-4.5105743;0.2704755;2.5403605;-1.6677381;-2.9019194;4.604874;CODE
image to display depending on state;-0.88813573;2.491896;7.6536226;-0.65960544;0.25036988;2.277335;TASK
reset animation if anim delay is changed;-3.6987913;3.4998229;2.0526922;1.3603412;-3.1048348;3.3501496;IRRE
update self texture when image texture changes;-1.3599403;1.2720811;1.5287718;0.4925639;-1.3574914;4.850798;CODE
update image source when background image is changed;-2.9663618;0.5561829;3.195658;0.7181284;-1.626836;4.3462677;CODE
replace the default tab with our custom tab class;-3.5018742;0.23138349;2.0603259;0.67841095;0.109245054;3.4009366;CODE
variable tab width;-1.6957736;1.2548947;3.3777678;-3.0773025;-0.52839106;1.3055507;CODE
replace the default tab with our custom tab;-3.2943628;0.5194753;3.2858565;-0.010978219;-1.439517;4.4612308;CODE
allow variable tab width;-3.0691497;2.4183674;1.4003137;-1.7438685;-0.5626904;2.6790895;CODE
override tab switching method to animate on tab switch;-3.8664231;0.95149595;2.5903087;0.5042283;-1.9299406;4.8637795;CODE
use dock virtual keyboard one instance;-2.9016426;-1.0584745;1.515416;0.25996608;-1.7867724;2.3675985;CODE
use multi users virtual keyboard multiples instance;-2.517984;-1.4277381;1.0472876;0.06748891;0.6304814;1.2886254;-
use system keyboard one instance;-2.8157313;-1.9548671;1.6782349;0.59649396;0.55799097;2.0582833;CODE
use automatic detection from current platform;-0.37599996;-3.6623218;-0.46644557;3.330941;0.7964898;0.26415128;CODE
create a button to release everything;-5.128597;-0.8083783;6.1637025;2.6172578;0.19514573;3.246162;IRRE
show current configuration;-3.3101082;0.9210719;4.02553;0.7415252;0.2744816;2.330028;-
coding utf 8;-2.259702;-0.29598805;0.812569;-3.4921534;-0.7222944;-2.870605;-
import utils kivy;-3.4518697;-4.1549516;-0.21778935;-0.6952838;-2.9152453;-1.1573241;CODE
import os os;-2.617769;-4.279651;-0.07481588;-1.5606052;-0.62168795;-1.1522626;CODE
import factory kivy factory factory;-2.861122;-1.9342978;-0.104994364;-0.15817167;-1.1954715;1.4245754;CODE
check what formats are supported for your targeted devices;-3.6645863;-2.0958693;-3.297674;-1.4118543;-0.86178285;1.656373;CODE
for example try h264 video and acc audo for android using an mp4;-2.272866;-2.425756;0.24394548;-0.5996358;-1.9840798;2.819547;CODE
container;-2.807707;-1.5365554;5.5959606;0.12710631;0.54490083;-1.3172313;-
internals for post configuration;-4.4526453;-0.554637;3.4784353;1.3913205;2.115471;2.7834141;CODE
user version;-4.9582453;-3.5698376;3.020111;0.062710464;-0.51395077;-2.328838;META
current version;-4.693153;-3.4741857;2.6525524;1.3556457;0.46582654;-1.8775356;META
not tag rev alpha 1 beta x allowed;-5.4819946;-0.7272828;-0.38243037;-0.08027624;0.303585;-0.49315155;-
finally checking revision;-4.589023;0.42020926;0.47573337;3.5267966;-1.9027503;-3.982153;CODE
global settings options for kivy;-3.5986526;-2.915221;3.0175602;1.2619232;-2.7173452;4.5363584;IRRE
read environment;-4.1704726;-3.2196047;1.6080219;2.3701935;-0.06682611;-1.1933485;CODE
extract all needed path in kivy;-1.7771419;-0.9629012;1.4518837;0.57180613;-1.7331383;0.7781844;-
kivy directory;-4.1257863;-4.406433;1.8459923;0.07578218;-2.8073778;0.030937508;-
kivy modules directory;-4.3811846;-4.319163;-0.07666386;-0.21268845;-2.5440154;1.0583435;CODE
kivy data directory;-2.7458103;-3.8545735;0.97584486;-0.5444141;-2.6350791;0.60644346;-
kivy binary deps directory;-3.963069;-4.017214;-1.6052862;-1.5184994;-1.2182896;-0.17175107;-
kivy glsl shader directory;-4.168995;-4.788896;-1.1997688;-1.2810211;-2.7524607;1.7491344;-
kivy icons config path don t remove the last;-4.2969065;-0.23799315;1.6165534;-0.08959824;-3.8422325;4.803453;CODE
kivy user home storage directory;-3.1307878;-3.1217563;1.5529634;-0.46037605;-2.5226295;1.0146116;-
kivy configuration filename;-4.6587353;-2.5314567;0.6768495;-0.25445879;-2.3188055;1.776027;-
kivy user modules directory;-4.5227;-4.2286124;0.15826511;-0.41838503;-2.8702981;0.98954904;CODE
kivy examples directory;-4.2351704;-5.2950835;0.69197106;0.45178914;-1.9883087;-0.03447078;-
if there are deps import them so they can do their magic;-2.0479898;-1.4026321;0.6892573;2.538498;2.51108;1.2876941;CODE
don t go further if we generate documentation;-4.611228;-5.8413215;0.7872699;3.7242095;3.0337703;-1.450096;CODE
configuration management;-1.7142617;-2.4234514;4.7821136;1.617806;2.3362215;1.7342252;-
detection if venv being used with the framework;-0.054147784;-1.7304835;-2.7774127;3.720306;-0.15303653;0.32330182;-
configuration;-4.1031885;-1.3360456;6.3362236;-1.2590386;1.8317149;0.42964208;-
set level of logger;-2.7090855;1.2951236;1.7184132;0.8190344;-0.112109326;2.8731103;IRRE
can be overridden in command line;-6.8872576;2.5977242;-0.90445405;0.9274735;-0.33227202;1.1626676;CODE
save sys argv otherwise gstreamer use it and display help;-4.0654454;-0.8787608;0.557024;0.25508484;-2.1621974;3.7657294;CODE
set argv to the non read args;-2.3881772;2.9315603;-1.397734;0.8087377;-2.0424104;2.0022023;IRRE
needs to be first opt for support freeze to work;-5.194092;0.15720029;-0.07470537;1.9130266;-2.8003314;2.7472727;TASK
when we are doing an executable on macosx with;-7.0718393;-2.3826373;-0.5013324;-0.50554353;-2.7683425;-0.22645457;CODE
pyinstaller they are passing information with p so;-4.7330914;-2.8703635;-2.140228;0.41364643;-2.1730654;-0.5891839;CODE
it will conflict with our current p option since the;-5.039696;0.6348;0.90651745;3.5910966;1.8162494;4.544089;-
format is not the same just avoid it;-3.0909293;1.2645836;-1.8942019;-1.4434423;1.0285797;0.91160774;CODE
configure all activated modules;-3.5893915;-0.39957398;-0.020142054;-0.24449381;1.2188835;4.054863;CODE
android hooks force fullscreen and add android touch input provider;-3.0880435;0.89710647;1.2686114;1.4978307;-3.0457575;4.718638;CODE
this file is imported from init py and exec d from setup py;-5.4292793;-1.8604431;-1.7859125;-2.4902537;-2.353749;0.25182548;CODE
if it s a rcx release it s not proceeded by a period if it is a;-4.404988;0.4148766;1.2077037;1.9066019;0.5288583;2.2000318;-
devx release it must start with a period;-5.3375826;-2.5127194;0.49993905;0.06459726;-0.67029816;-0.076900765;-
initialize;-4.5158615;1.929728;2.6293106;0.2203562;1.0241725;-1.9811429;IRRE
and later;-2.201772;-2.0195792;5.9220166;3.9571943;1.1892352;-0.3216324;-
and later;-2.201772;-2.0195792;5.9220166;3.9571943;1.1892352;-0.3216324;-
no more properties to animation kill the animation;-4.4684434;0.57665384;1.5174336;1.1029217;-2.4551177;3.1476018;-
no more properties to animation kill the animation;-4.4684434;0.57665384;1.5174336;1.1029217;-2.4551177;3.1476018;-
private;-3.4954188;-1.6864076;5.220953;0.23000242;0.40702155;-2.3223498;CODE
get current values;0.33591115;3.6765082;4.5115004;-0.90262157;0.042774532;-4.018377;IRRE
install clock;-4.3983703;-2.2517738;1.7923017;-1.2009932;-1.5471768;-0.38192138;-
empty proxy widget is gone ref 2458;-6.349926;0.756629;0.7969511;0.73024493;-4.3440313;2.666223;-
calculate progression;1.4722612;1.2867986;5.027606;-3.5545878;0.19248024;-4.9778056;-
apply progression on widget;-0.44894183;0.7218553;4.6975365;-1.2053275;-0.5976178;1.9953306;-
time to stop;-1.648296;0.96019244;4.5483165;1.5541906;-1.1842508;-1.1577413;-
user requested to animate only part of the dict;-4.824123;0.31117532;1.8944731;-1.0359277;-2.711188;0.9841284;CODE
copy the rest;-3.6728423;-1.7519845;4.6542563;-0.38276023;-0.46872976;-2.0306504;-
default handlers;-6.7036915;-0.997621;2.0041447;3.4783216;-0.6706651;4.503354;CODE
this property is impossible to implement;-2.8608534;5.481624;2.5202124;0.7608391;2.9510708;2.3061967;CODE
repeat the sequence see repeating animation in the header;-3.9408004;1.1360754;4.634769;-1.5097498;0.7057837;0.7760463;CODE
documentation;-5.275622;-7.480966;3.7151163;2.304026;2.9932058;-2.7141862;CODE
and more;-1.2416573;-2.8050458;4.186868;2.4025908;1.1309555;-1.5531658;-
will search for the path to myatlas atlas and get the image id;-2.4605725;-0.97630066;1.7384964;-1.5354334;-0.63187206;1.6543945;CODE
late import to prevent recursion;-2.8442428;1.2719353;-2.7202787;3.445093;-0.7638118;-0.6748135;CODE
late import to prevent recursive import;-2.6860008;0.76327187;-2.7685204;3.5927658;-0.92574805;0.6925021;CODE
must be a name finished by atlas;-3.340596;-2.6166177;1.5683395;0.033893142;0.78620565;0.22222678;TASK
load the image;-3.4747384;-1.4852306;6.890506;-1.0240378;-2.8022964;1.510647;CODE
for all the uid load the image get the region and put;-2.5035267;0.60795635;4.469296;-1.541542;-0.9947591;4.053676;CODE
it in our dict;-2.815058;-2.1764185;2.9200618;-0.31143737;0.1568553;-3.4547338;-
thanks to;-2.59586;-1.7325928;1.4748455;0.8640522;-0.3585273;0.46279442;-
omnisaurusgames com 2011 06 texture atlas generation using python;-0.35050654;-5.0589705;-1.384915;-3.9516497;-2.521064;-0.2899276;CODE
for its initial implementation;-1.8292576;-2.4420881;2.3865259;0.28864992;2.2370048;-0.6280334;TASK
open all of the images;-1.7234247;-1.2922575;6.5131397;-0.75392276;-0.6200322;2.4690437;CODE
sort by image area;1.3207155;1.0951219;5.116397;-3.3049908;-0.37932184;2.2872267;-
free boxes are empty space in our output image set;-1.156805;1.866311;1.1028807;-3.6086774;-3.0142372;1.7153654;IRRE
the freebox tuple format is outidx x y w h;-4.667075;-0.39105698;-2.052377;-4.91095;1.1006008;-0.95580435;CODE
full boxes are areas where we have placed images in the atlas;-2.2471375;-2.5540116;4.907031;-2.286684;0.51101625;3.4532833;CODE
the full box tuple format is image outidx x y w h filename;-4.346279;-0.6798485;-0.52693903;-6.4398217;-0.04829448;0.8310379;CODE
do the actual atlasing by sticking the largest images we can;2.1980307;-2.0149193;4.2084804;-1.4186405;-0.69088465;5.8292465;CODE
have into the smallest valid free boxes;1.0880468;2.7186036;0.8696455;-2.8344245;4.1978235;-2.0131495;CODE
find the smallest free box that will contain this image;-0.20104149;1.466222;4.0546412;-4.4070973;0.433703;0.18336721;CODE
we found a valid spot remove the current;-4.1095066;3.087567;0.28656882;0.7522147;-2.3407555;1.046367;-
freebox and split the leftover space into up to;-0.19309102;1.4286985;3.8660667;-2.3875122;2.2415323;2.8248568;CODE
two new freeboxes;-3.0374885;-0.64699996;2.6146595;0.24704188;2.6210368;-0.012243077;CODE
keep this sorted;-1.8707008;0.702853;2.5297952;0.65589887;0.21081015;-1.3328077;CODE
oh crap there isn t room in any of our free;-1.0846505;0.7855541;1.0641316;-0.85534567;-0.49776062;0.73925805;-
boxes so we have to add a new output image;-2.169956;-0.63172656;6.559574;-2.4375498;0.7607018;2.3043046;TASK
now that we ve figured out where everything goes make the output;-1.3190576;-2.911085;2.898823;0.49311328;-1.9047883;-1.19919;IRRE
images and blit the source images to the appropriate locations;-1.4095435;-1.7886951;4.1849174;-2.4165325;-1.0045121;3.4845746;-
save the output images;-0.82324123;-1.0804241;4.4121757;-0.87263125;-2.3741267;2.168732;IRRE
write out an json file that says where everything ended up;-1.2662263;0.586453;4.3661995;1.0565449;-2.099912;-1.1598641;CODE
fb 6 contain the filename;-5.12258;-0.719139;0.08519172;-0.9002721;1.2152481;-0.22306263;CODE
use the path with separators replaced by;-4.2706447;0.50252277;1.5730112;-2.0182166;0.1775491;0.59932935;IRRE
example data tiles green grass png becomes;-2.138569;0.7665158;2.1081111;-2.759156;-2.285261;2.7083867;-
data tiles green grass;1.1726005;-1.9536351;3.1473994;-3.5661469;0.49308017;1.0265487;-
remove leading dots and slashes;-4.5407104;0.10738764;1.6142924;-3.050661;-1.6875662;-1.5158302;CODE
replace remaining slashes with;-3.9631922;0.6001149;2.5190094;-2.1259074;-0.26087138;-1.3563228;CODE
for example data tiles green grass png;-0.49630243;-2.930084;4.2689414;-3.5782301;0.28841665;2.1585283;CODE
just get only green grass as the uniq id;-1.4329342;0.64998233;0.53724724;-1.8940729;4.107319;-0.13045596;-
earlier import of kivy has already called getopt to remove kivy system;-5.0702105;-2.1602182;-1.1868382;2.2978516;-4.558629;2.310774;CODE
arguments from this line that is all arguments up to the first;-2.9463127;2.4821532;2.6846464;-1.855141;0.72110885;-3.5707488;CODE
pylint disable w0611;-7.042065;0.32538226;-3.317939;-0.46263412;-2.2440033;2.4366632;CODE
private vars;-3.2766802;0.4103502;1.4344977;1.1398185;0.93062234;-1.0153666;CODE
instance of a class exceptionmanagerbase implementation;-1.6281327;0.17551066;-0.8047915;3.8150988;1.3156025;1.9711863;CODE
import kivy core window noqa;-4.86513;-3.7660232;-0.7179528;-0.09089655;-4.871817;2.2966905;CODE
xxx stop in reverse order that we started them like push;-4.6506805;2.862157;4.3141527;-0.3850671;-1.0063188;-0.15377946;-
pop very important because e g wm touch and wm pen both;-3.5376818;-0.5949585;4.765934;2.028009;-1.7069433;0.9313394;CODE
store old window proc and the restore if order is messed big;-2.695694;2.178818;0.7495999;0.5276428;0.52967995;3.5355294;CODE
problem happens crashing badly without error;-2.940458;1.6031914;-2.5710726;1.7663295;-2.7655232;-2.155301;-
ensure any restart will not break anything later;-3.6735427;1.9765766;1.623392;5.9130397;-1.0038422;0.7580672;CODE
update available list;-1.6601787;-0.0681779;2.9127603;2.3513908;1.845753;0.07308063;CODE
dispatch to listeners;-3.7275991;-1.9042513;3.3245926;4.328118;2.424451;3.4790199;-
dispatch grabbed touch;-5.7620134;-0.17501737;4.859371;2.9276247;-1.453795;0.64036345;-
non touch event must be handled by the event manager;-5.7369003;0.867045;2.8939178;3.0025702;-2.3252275;4.541942;TASK
weak widget is a weak reference to widget;-2.952593;-0.97885895;-1.145366;2.6448312;-1.5601892;3.6667438;CODE
object is gone stop;-6.0604057;2.8694327;4.004961;1.9563531;-3.0542963;-0.7950454;IRRE
don t dispatch again touch in on touch down;-6.3243074;1.3005345;3.468236;4.1801643;-1.0222495;2.600112;CODE
a down event are nearly uniq here;0.07907736;0.89593023;3.9677093;1.8872273;1.9361379;-0.44253713;CODE
wid dispatch on touch down touch;-4.7297354;-0.9841743;2.5038428;1.8891473;0.19474867;3.8316264;CODE
remove the save event for the touch if exist;-4.8480086;3.2724445;4.5241694;4.8225746;-2.6056383;2.2280164;CODE
first acquire input events;-2.9689353;-0.050118286;4.586811;3.2040145;2.137563;-0.38272417;CODE
execute post processing modules;-4.277893;0.048287164;0.3371051;2.4609046;0.5745301;1.0338459;CODE
real dispatch input;-1.6251227;-1.1960937;3.1226337;1.828528;1.1040099;0.5477165;CODE
use exception manager first;-3.4310977;2.0997543;1.0301158;5.5333943;0.17191014;1.8361133;CODE
use exception manager first;-3.4310977;2.0997543;1.0301158;5.5333943;0.17191014;1.8361133;CODE
update dt;-3.1558573;-1.4926195;1.59697;0.8756115;-0.4605377;-1.5069017;CODE
read and dispatch input from providers;-1.7655624;-1.08058;1.5543752;2.9307299;2.883794;3.2055573;CODE
flush all the canvas operation;-4.6580524;2.9448342;4.655132;0.011689964;-4.0185795;3.1988206;-
tick before draw;-2.7480292;2.901203;6.743513;-0.6048628;-1.6783425;-0.9048611;CODE
flush all the canvas operation;-4.6580524;2.9448342;4.655132;0.011689964;-4.0185795;3.1988206;-
don t loop if we don t have listeners;-0.53024286;3.221633;3.348138;3.5243454;0.7191132;-0.19367962;CODE
update dt;-3.1558573;-1.4926195;1.59697;0.8756115;-0.4605377;-1.5069017;CODE
read and dispatch input from providers;-1.7655624;-1.08058;1.5543752;2.9307299;2.883794;3.2055573;CODE
flush all the canvas operation;-4.6580524;2.9448342;4.655132;0.011689964;-4.0185795;3.1988206;-
tick before draw;-2.7480292;2.901203;6.743513;-0.6048628;-1.6783425;-0.9048611;CODE
flush all the canvas operation;-4.6580524;2.9448342;4.655132;0.011689964;-4.0185795;3.1988206;-
don t loop if we don t have listeners;-0.53024286;3.221633;3.348138;3.5243454;0.7191132;-0.19367962;CODE
eventloop instance;-4.3540535;-1.557048;3.416458;3.9303918;0.57038414;1.8706175;IRRE
ok we got one widget and we are not in embedded mode;-6.3049097;-0.38687623;3.117747;-0.90493816;-2.9149165;3.3884487;CODE
so user don t create the window let s create it for him;-6.9967394;-1.0130956;3.2142403;0.66394764;-1.6031468;0.93270236;CODE
instance all configured input;-1.4233867;0.46616253;1.414496;2.0145552;0.23924753;0.93551993;CODE
split value;2.3669827;3.5169947;3.596384;-3.9796293;3.4188645;-4.180214;IRRE
create provider;-4.543962;-1.1502278;2.065958;-1.1177258;2.59852;2.390919;IRRE
add postproc modules;-4.8848987;-1.5491716;-0.6906928;0.46345225;0.092015006;1.0976278;TASK
add main widget;-4.4421663;-1.1635308;5.8067665;-0.97393775;-1.8749716;3.6866627;TASK
start event loop;-2.8570483;1.8962075;6.427058;2.0643802;-0.3981697;-1.554223;IRRE
remove presplash on the next frame;-5.595763;2.6192806;2.3310227;-1.0735276;-1.7857816;2.3599694;-
in non embedded mode there are 2 issues;-5.9738817;0.62879676;-0.7741964;0.12276095;-1.2674495;3.134157;-
1 if user created a window call the mainloop from window;-5.1728916;2.2264469;4.418054;2.1794848;-0.5638576;0.6685854;CODE
this is due to glut it need to be called with;-4.6066074;2.0403893;0.70933986;0.8294491;-3.657654;2.0357563;TASK
glutmainloop only freeglut got a glumainloopevent;-3.7205684;0.42081586;-0.46911612;0.5524121;-3.3660533;2.520686;IRRE
so we are executing the dispatching function inside;-5.1513853;0.037012774;1.7316;2.676011;0.33122253;1.071822;CODE
a redisplay event;-4.2214217;-0.73737794;5.0549517;2.0013547;1.2353005;1.3117548;-
2 if no window is created we are dispatching event loop;-5.825313;2.5882556;3.7162962;2.668027;-0.5823551;0.0012572258;IRRE
ourself previous behavior;-3.2162778;1.0469716;3.2278929;4.47996;-1.6986036;0.44131106;CODE
we are in embedded mode don t do dispatching;-6.969678;-0.82659787;-0.15690094;2.3835566;-1.6561732;3.7885597;CODE
we are in embedded mode don t do dispatching;-6.969678;-0.82659787;-0.15690094;2.3835566;-1.6561732;3.7885597;CODE
register a new cache;-3.1230876;-0.8080626;1.3352487;2.035173;1.2195029;3.0421772;CODE
create an object id;-2.7776773;0.618271;2.3112235;-1.9780289;5.559351;-0.65694404;IRRE
retrieve the cached object;-2.8180137;1.3455354;2.2067897;2.3126693;0.12391173;1.7602535;CODE
check whether obj should not be cached first;-1.2502873;2.8614902;-1.9183445;3.5269265;-0.03720273;2.2928338;-
this check is added because of the case when key is none and;-6.384592;5.174562;-3.7989235;1.5475384;0.6350021;-2.2390077;CODE
one of purge methods gets called then loop in purge method will;-3.3387198;3.7417758;-1.5120155;3.416266;-1.1176424;1.0947336;IRRE
call cache remove with key none which then clears entire;-4.427797;3.9089162;0.811961;1.24619;-1.6087452;4.184291;IRRE
category from cache making next iteration of loop to raise a;-0.45532125;0.46379274;2.5234005;2.736444;1.1679454;0.7701673;CODE
keyerror because next key will not exist;-3.602653;2.875266;-1.8364185;-0.48196778;-3.15325;-4.4415045;TASK
see https github com kivy kivy pull 6950;-4.469632;-5.2475085;0.20095171;-0.71528804;-2.301594;0.19984956;CODE
xxx got a lag that may be because the frame take lot of;-2.266342;2.1888943;1.8874317;-1.5323489;-3.9841564;2.1222649;IRRE
time to draw and the timeout is not adapted to the current;-2.7063143;1.760511;3.67734;1.8562477;-3.8228984;0.8627145;-
framerate so increase the timeout by two;-1.104989;2.2755466;3.1965926;0.6261544;-2.176698;1.3748671;IRRE
ie if the timeout is 1 sec and framerate go to 0 7 newly;-1.98512;1.3656273;2.8888316;1.8460803;-2.1212578;0.22827365;CODE
object added will be automatically trashed;-4.7998214;1.6628585;-0.7439931;3.265563;-1.3566704;2.4336758;IRRE
take the object timeout if available;-1.84467;3.8580642;3.9476564;5.0490336;0.4263135;-0.49053198;IRRE
no timeout cancel;-4.9977226;2.1079466;0.8906731;2.5248077;-3.428095;-0.6562138;-
install the schedule clock for purging;-4.114628;-1.0305252;1.1393588;1.3407038;-0.5205618;1.4521588;CODE
dt means delta time;-1.2874514;-0.99886876;1.7760628;-0.21583664;-1.6588683;-0.25576594;-
call my callback every 0 5 seconds;-4.1108427;1.9856778;3.8875184;2.420937;-2.1480758;-0.014703557;IRRE
call my callback in 5 seconds;-4.4023247;1.3768631;4.8726788;3.204203;-1.4326113;0.07810922;IRRE
call my callback as soon as possible usually next frame;-5.0579286;2.2997954;4.7774215;3.2899399;-2.0454254;2.4891098;IRRE
http docs python org library functools html functools partial python;-5.338917;-3.6468856;-1.4982129;0.95910317;-1.9824059;-0.03248553;CODE
http docs python org 2 reference expressions html lambda expression;-4.7485504;-0.8860375;-2.2136614;-0.61904985;-0.7427053;-0.413578;CODE
a foo object is created and the method start is called;-5.151991;0.7836668;1.9626273;3.9383607;1.2160418;-0.7159431;IRRE
because no reference is kept to the instance returned from foo;-4.131589;2.8078659;-1.3959221;4.9225545;-0.37807652;0.65138954;CODE
the object will be collected by the python garbage collector and;-0.8859327;-1.2469351;0.43054792;0.07461131;-0.2031897;-1.6866606;IRRE
your callback will be never called;-6.0819993;3.060325;2.365452;5.3178296;-2.528515;0.8194967;IRRE
so you should do the following and keep a reference to the instance;-3.6402357;-0.10026064;1.6108551;4.461824;2.7921503;1.9576043;CODE
of foo until you don t need it anymore;-2.3366477;1.7023647;2.0074832;2.8894303;2.25374;-1.2248597;IRRE
clock schedule once my callback 0 call after the next frame;-4.338564;2.2118015;2.8343601;1.390628;-2.951287;1.6363589;IRRE
clock schedule once my callback 1 call before the next frame;-3.892897;1.9717779;3.6252477;2.013969;-2.000895;1.9452814;IRRE
will run the callback twice before the next frame;-4.9693494;3.5842054;3.6205337;3.720796;-3.0433052;1.7541429;CODE
will run the callback once before the next frame;-5.211604;2.9412377;4.4642906;3.909648;-3.0071564;1.9418575;CODE
will also run the callback only once before the next frame;-5.4724503;2.8891246;3.9970253;3.6555963;-3.105088;2.4313834;CODE
event clock schedule once my callback now it s already scheduled;-4.7149086;0.90163106;2.951497;2.815215;-2.5089145;2.139211;IRRE
event won t be scheduled again;-4.996134;1.1482488;2.4944313;2.8024285;-2.3194828;0.4131537;-
call my callback every 0 5 seconds;-4.1108427;1.9856776;3.8875182;2.420937;-2.148076;-0.014703676;IRRE
call my callback in 5 seconds;-4.4023247;1.3768631;4.8726788;3.204203;-1.4326113;0.07810922;IRRE
unschedule using cancel;-4.8412347;3.619261;0.31290066;3.1886444;-1.002872;1.1797096;-
unschedule using clock unschedule;-3.391928;0.89081585;-0.43691385;0.6825623;-0.4480324;1.6912149;-
unschedule using clock unschedule with the callback;-4.4725246;1.2831528;0.5593179;2.7354388;-1.7826738;2.8761306;IRRE
not recommended;-3.8296695;-2.0265896;4.8678293;1.8753933;-0.8425432;0.4875024;CODE
some reading http gameprogrammingpatterns com game loop html;-4.7032056;-1.6816374;4.6275225;0.63964283;0.74151444;-2.4531727;CODE
win32 sleep function is only 10 millisecond resolution so;-2.9118888;0.65232646;-2.8148172;-0.5058454;-2.7208874;2.298141;CODE
instead use a waitable timer object which has up to;-3.6083684;2.0806773;3.513454;3.810367;0.2808589;2.7099319;CODE
100 nanosecond resolution hardware and implementation;-0.403059;-1.5981824;0.38581368;-3.0037258;-2.0819488;1.2526809;TASK
dependent of course;-1.4929851;-1.7679791;4.537836;2.5550508;1.780762;-0.76532316;CODE
def get sleep obj noqa f811;-1.8402641;-0.8752052;0.15109053;0.094665974;0.31037846;-1.7139883;CODE
clockid 4 clock monotonic raw linux specific;-1.3250134;1.0904543;-2.6430285;-2.5016026;1.1925359;1.3003453;-
clockid constants from sys time h;-1.6884148;-0.044091303;-2.8218524;-3.5537343;-0.7586381;1.0260437;CODE
clockid 4 clock monotonic freebsd specific;-1.5997846;2.2507427;-2.6424448;-4.5188136;3.1554859;0.5957966;-
11 clock monotonic precise freebsd known ok for 10 2;-1.1340995;0.687078;-2.6351848;-2.5751913;1.5152534;-2.74987;CODE
clockid 12;-3.3897083;-1.8411785;2.4010174;-2.0642748;1.8097285;-2.9572327;-
12 clock monotonic fast freebsd specific;0.3390398;0.13836008;-0.11177003;-3.9255838;2.1732557;-0.7185063;-
clockid 3 clock monotonic;-1.8699085;2.5365896;0.028334612;-3.7700927;1.1804013;-0.12134343;-
clockid 1 clock monotonic;-1.2365198;2.3904445;0.29326558;-2.8892698;0.72679484;-0.24147321;-
default time libc clock gettime wrapper noqa f811;-4.339648;-1.1934043;-2.9063835;-1.7966937;-0.787651;0.3999045;CODE
importerror ctypes is not available on python for android;-2.6368198;-2.411465;-4.7002754;-0.0025219289;-5.155991;-0.5770714;CODE
attributeerror ctypes is now available on python for android but;-2.940715;-2.987262;-5.469246;1.2386514;-4.9243445;-0.76529586;META
undefined symbol clock gettime cf 3797;-5.541354;0.034475606;-3.1955297;-1.8046676;-2.174092;-2.5180068;CODE
oserror if the libc cannot be read like with buildbot invalid elf;-4.292121;-1.2767243;-6.029854;-0.494883;-2.7149265;-2.40304;OUTD
header;-6.419937;-2.13438;5.8168955;-0.8260167;1.9629447;-1.5636332;CODE
tick the current time;-2.4340394;-0.21903111;6.5554605;-0.6697102;-1.6253678;-1.8538314;-
compute how long the event processing takes;1.9208448;-0.63268536;3.564637;1.4045609;0.32054767;-0.8683423;-
calculate fps things;2.2760136;-0.7812054;3.9156213;-2.1196795;-1.6335374;-1.2437897;-
process event;-3.5091836;-0.60575855;5.7280884;3.152616;0.44314775;-1.4840137;-
we don t know if this is called after things have already been;-5.5260305;-0.5138195;3.5130856;4.7021565;0.42331046;2.505395;CODE
scheduled so don t delay for a full frame before processing;-2.345117;1.6518817;2.4077356;2.1119595;-1.1862633;3.137647;CODE
events;-1.648435;-3.0223384;8.38084;3.0188284;1.4053758;-2.7022028;-
1 fps remaining time;-1.1295904;0.9847142;3.661042;-1.3382839;-1.900105;-0.21075071;CODE
self time self last tick elapsed time;-1.2080767;1.1568336;3.625857;-0.03925463;-1.3775651;-0.3866314;CODE
4 5 self get resolution resolution fudge factor;-0.412403;1.3408093;-0.22535162;-2.5914347;-1.905439;2.330417;CODE
anything scheduled from now on if scheduled for the upcoming frame;-2.6267135;0.3832865;3.1219282;3.3789244;-0.6215959;-0.12457582;CODE
will cause a timeout of the event on the next idle due to on schedule;-3.6847823;0.34500054;2.4583762;3.7428467;-1.4215348;0.8271059;-
self last tick current must happen before clear otherwise the;-3.400467;4.3515887;0.8129482;0.33104387;-2.9365277;0.62198436;CODE
on schedule computation is wrong when exec between the clear and;-2.4262447;3.0136638;-1.8873802;1.7830068;-1.8178489;-0.099355265;IRRE
the self last tick current bytecode;-3.7889888;-1.4412752;0.71879;-0.4662531;0.30221134;-0.8560395;CODE
anything scheduled from now on if scheduled for the upcoming frame;-2.6267135;0.3832865;3.1219282;3.3789244;-0.6215959;-0.12457582;CODE
